MCAccept 36 xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.7983 zShift: 6.84716 energy: 10.8098
MCReject   xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.8886 zShift: 6.84716 energy: 11.9863
MCAccept 37 xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.7983 zShift: 6.85321 energy: 10.7827
MCReject   xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.7983 zShift: 6.84905 energy: 10.8013
MCAccept 38 xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.7983 zShift: 6.85945 energy: 10.7549
MCReject   xShift: 9.42365 crossingAngle: 14.3961 axialRotation: -94.7983 zShift: 6.8741 energy: 11.8581
MCAccept 39 xShift: 9.42365 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.85945 energy: 10.8295
MCAccept 40 xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.85945 energy: 10.3311
MCReject   xShift: 9.43985 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.85945 energy: 10.7549
MCReject   xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.86213 energy: 10.743
MCReject   xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.86266 energy: 10.7407
MCReject   xShift: 9.43054 crossingAngle: 14.1241 axialRotation: -94.7983 zShift: 6.85945 energy: 11.1516
MCReject   xShift: 9.43061 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.85945 energy: 10.7549
MCReject   xShift: 9.44114 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.85945 energy: 10.7549
MCReject   xShift: 9.43054 crossingAngle: 14.2392 axialRotation: -94.7983 zShift: 6.85945 energy: 10.8295
MCReject   xShift: 9.41877 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.85945 energy: 10.7549
MCReject   xShift: 9.43054 crossingAngle: 14.354 axialRotation: -94.7983 zShift: 6.85945 energy: 10.8295
MCReject   xShift: 9.43398 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.85945 energy: 10.7549
MCReject   xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.7983 zShift: 6.86465 energy: 10.7318
MCAccept 41 xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.7634 zShift: 6.85945 energy: 10.7549
MCReject   xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.7923 zShift: 6.85945 energy: 11.9277
MCAccept 42 xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.7634 zShift: 6.86134 energy: 10.7465
MCReject   xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.625 zShift: 6.86134 energy: 11.9187
MCAccept 43 xShift: 9.43054 crossingAngle: 14.2294 axialRotation: -94.6675 zShift: 6.86134 energy: 10.7465
MCReject   xShift: 9.43054 crossingAngle: 14.0971 axialRotation: -94.6675 zShift: 6.86134 energy: 11.5403
MCAccept 44 xShift: 9.43054 crossingAngle: 14.3489 axialRotation: -94.6675 zShift: 6.86134 energy: 10.7465
MCAccept 45 xShift: 9.43054 crossingAngle: 14.3654 axialRotation: -94.6675 zShift: 6.86134 energy: 10.8212
MCAccept 46 xShift: 9.43054 crossingAngle: 14.3654 axialRotation: -94.6675 zShift: 6.8531 energy: 10.7832
MCAccept 47 xShift: 9.43054 crossingAngle: 14.3654 axialRotation: -94.6675 zShift: 6.84736 energy: 10.8829
MCAccept 48 xShift: 9.42555 crossingAngle: 14.3654 axialRotation: -94.6675 zShift: 6.84736 energy: 11.28
MCAccept 49 xShift: 9.42555 crossingAngle: 14.2094 axialRotation: -94.6675 zShift: 6.84736 energy: 11.206
MCAccept 50 xShift: 9.42555 crossingAngle: 14.0747 axialRotation: -94.6675 zShift: 6.84736 energy: 10.8088
MCReject   xShift: 9.42555 crossingAngle: 14.0747 axialRotation: -94.6675 zShift: 6.84218 energy: 11.2292
MCReject   xShift: 9.42555 crossingAngle: 14.0747 axialRotation: -94.6675 zShift: 6.83285 energy: 10.8739
MCAccept 51 xShift: 9.42555 crossingAngle: 14.1363 axialRotation: -94.6675 zShift: 6.84736 energy: 10.8088
MCAccept 52 xShift: 9.42555 crossingAngle: 14.0299 axialRotation: -94.6675 zShift: 6.84736 energy: 10.8088
MCAccept 53 xShift: 9.42555 crossingAngle: 14.0299 axialRotation: -94.6006 zShift: 6.84736 energy: 10.8829
MCReject   xShift: 9.42555 crossingAngle: 14.0299 axialRotation: -94.4421 zShift: 6.84736 energy: 11.2055
MCAccept 54 xShift: 9.42555 crossingAngle: 13.9137 axialRotation: -94.6006 zShift: 6.84736 energy: 10.8829
MCAccept 55 xShift: 9.42555 crossingAngle: 13.9137 axialRotation: -94.6006 zShift: 6.83723 energy: 11.3246
MCAccept 56 xShift: 9.42555 crossingAngle: 13.9137 axialRotation: -94.6006 zShift: 6.83262 energy: 10.875
MCReject   xShift: 9.41902 crossingAngle: 13.9137 axialRotation: -94.6006 zShift: 6.83262 energy: 12.0557
MCReject   xShift: 9.42555 crossingAngle: 13.9137 axialRotation: -94.6006 zShift: 6.81265 energy: 10.9651
MCAccept 57 xShift: 9.42555 crossingAngle: 14.0337 axialRotation: -94.6006 zShift: 6.83262 energy: 10.9484
MCReject   xShift: 9.42555 crossingAngle: 14.0337 axialRotation: -94.7027 zShift: 6.83262 energy: 11.6687
MCReject   xShift: 9.42555 crossingAngle: 14.0337 axialRotation: -94.5009 zShift: 6.83262 energy: 12.0557
MCAccept 58 xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.6006 zShift: 6.83262 energy: 10.9484
MCAccept 59 xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.6006 zShift: 6.83787 energy: 10.9251
MCReject   xShift: 9.42069 crossingAngle: 14.2815 axialRotation: -94.6006 zShift: 6.83787 energy: 12.0306
MCReject   xShift: 9.42109 crossingAngle: 14.2815 axialRotation: -94.6006 zShift: 6.83787 energy: 11.3222
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.5885 zShift: 6.83787 energy: 11.2485
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.4121 zShift: 6.83787 energy: 12.0306
MCAccept 60 xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.5763 zShift: 6.83787 energy: 10.9251
MCAccept 61 xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.5763 zShift: 6.83779 energy: 10.7899
MCReject   xShift: 9.42555 crossingAngle: 14.3266 axialRotation: -94.5763 zShift: 6.83779 energy: 12.031
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.6881 zShift: 6.83779 energy: 10.9254
MCReject   xShift: 9.4312 crossingAngle: 14.2815 axialRotation: -94.5763 zShift: 6.83779 energy: 10.9254
MCAccept 62 xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.492 zShift: 6.83779 energy: 10.9254
MCReject   xShift: 9.42555 crossingAngle: 14.1053 axialRotation: -94.492 zShift: 6.83779 energy: 12.031
MCAccept 63 xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.5769 zShift: 6.83779 energy: 10.9254
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.7127 zShift: 6.83779 energy: 11.2488
MCReject   xShift: 9.42338 crossingAngle: 14.2815 axialRotation: -94.5769 zShift: 6.83779 energy: 11.3221
MCAccept 64 xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 10.3927
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.7061 zShift: 6.83779 energy: 10.7899
MCReject   xShift: 9.42509 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 11.3221
MCReject   xShift: 9.42073 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 11.2484
MCReject   xShift: 9.42555 crossingAngle: 14.169 axialRotation: -94.8054 zShift: 6.83779 energy: 10.9254
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.6895 zShift: 6.83779 energy: 12.031
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.84568 energy: 10.8164
MCReject   xShift: 9.42555 crossingAngle: 14.1049 axialRotation: -94.8054 zShift: 6.83779 energy: 11.2488
MCReject   xShift: 9.42757 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 10.8517
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.8288 energy: 10.8922
MCReject   xShift: 9.42555 crossingAngle: 14.3104 axialRotation: -94.8054 zShift: 6.83779 energy: 10.8517
MCReject   xShift: 9.42338 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 10.9254
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83708 energy: 12.0344
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.84178 energy: 10.9077
MCReject   xShift: 9.43707 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 12.031
MCReject   xShift: 9.42555 crossingAngle: 14.4004 axialRotation: -94.8054 zShift: 6.83779 energy: 10.7899
MCReject   xShift: 9.42555 crossingAngle: 14.1282 axialRotation: -94.8054 zShift: 6.83779 energy: 12.031
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.82555 energy: 10.98
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.8447 energy: 11.2914
MCReject   xShift: 9.42555 crossingAngle: 14.2473 axialRotation: -94.8054 zShift: 6.83779 energy: 10.8517
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.9653 zShift: 6.83779 energy: 12.031
MCReject   xShift: 9.42555 crossingAngle: 14.398 axialRotation: -94.8054 zShift: 6.83779 energy: 10.9254
MCReject   xShift: 9.42555 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.85404 energy: 10.8534
MCAccept 65 xShift: 9.42633 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 10.8517
MCAccept 66 xShift: 9.41998 crossingAngle: 14.2815 axialRotation: -94.8054 zShift: 6.83779 energy: 10.8517
