runNumber,xShift,crossingAngle,negAngle,axialRotation,negRot,zShift,density,interface
3618,8.2163,36.9715,True,64.3244,True,5.8336,0.98,000110011001100110000
3620,8.0227,35.0362,True,80.5851,True,0.7065,1.0,000110011001100110000
3621,8.7244,43.2674,True,87.6475,True,0.6324,0.98,000110011001100110000
3623,8.215,45.0,True,88.4207,True,3.9696,1.0,000110011001100110000
3624,8.5208,43.6203,True,54.5674,True,2.5751,0.94,000110011001100110000
3626,8.8566,35.2818,True,63.0914,True,5.0942,1.0,000110011001100110000
3628,8.6906,36.5961,True,57.9522,True,4.5475,1.0,000110011001100110000
3629,8.8676,44.846,True,48.4215,True,5.3681,0.84,000110011001100110000
3630,8.628,40.2364,True,77.2765,True,0.7637,0.99,000110011001100110000
3635,8.2951,40.1029,True,59.022,True,2.037,1.0,000110011001100110000
3636,8.4975,41.2377,True,58.0703,True,2.8369,0.97,000110011001100110000
3637,8.0,39.8242,True,69.3806,True,4.6083,1.0,000110011001100110000
3639,8.2993,44.4499,True,60.4726,True,0.5709,0.98,000110011001100110000
3641,8.0,39.0967,True,70.6483,True,2.1489,1.0,000110011001100110000
3642,8.7535,35.9594,True,67.2215,True,0.8753,0.98,000110011001100110000
3644,8.9714,35.0957,True,65.3346,True,2.1997,1.0,000110011001100110000
3647,8.9555,42.5934,True,83.0724,True,1.7787,1.0,000110011001100110000
3648,8.988,41.4901,True,87.1195,True,5.0937,0.98,000110011001100110000
3650,8.9762,44.8882,True,42.8978,True,0.6528,0.89,000110011001100110000
3651,8.6149,42.4152,True,56.8201,True,0.4287,0.99,000110011001100110000
3654,8.8535,43.3806,True,78.1376,True,3.1826,1.0,000110011001100110000
3660,8.7202,44.1963,True,74.0431,True,1.3983,1.0,000110011001100110000
3661,8.6831,41.9661,True,46.8823,True,5.2739,0.94,000110011001100110000
3669,8.3362,35.0,True,66.182,True,1.1503,1.0,000110011001100110000
3670,8.888,45.0,True,66.9681,True,0.782,0.98,000110011001100110000
3674,8.7803,35.7633,True,56.9479,True,3.436,0.98,000110011001100110000
3675,8.0,43.1459,True,49.8244,True,5.839,0.85,000110011001100110000
3678,8.3549,40.3295,True,80.2592,True,1.5932,1.0,000110011001100110000
3682,8.8918,35.57,True,60.964,True,2.5336,1.0,000110011001100110000
3684,8.2908,43.5133,True,62.4577,True,5.8188,0.99,000110011001100110000
3685,8.5218,43.1357,True,88.9936,True,5.7289,0.98,000110011001100110000
3687,8.9497,43.0369,True,59.5791,True,3.8754,0.99,000110011001100110000
3688,8.2473,36.9721,True,63.9192,True,0.8131,1.0,000110011001100110000
3689,8.3852,42.9793,True,55.9787,True,1.5967,0.98,000110011001100110000
3691,8.9751,45.0,True,63.9596,True,3.2324,1.0,000110011001100110000
3692,8.9455,35.0,True,58.3085,True,1.5652,0.98,000110011001100110000
3695,8.2639,38.2494,True,52.2676,True,2.8509,0.85,000110011001100110000
3696,8.6092,35.7415,True,63.3651,True,2.2212,1.0,000110011001100110000
3697,8.7066,42.6547,True,82.1618,True,2.9995,1.0,000110011001100110000
3701,8.7199,41.3042,True,64.522,True,2.3805,1.0,000110011001100110000
3702,8.504,43.1247,True,53.0358,True,3.5784,0.99,000110011001100110000
3706,8.6793,38.2609,True,72.7299,True,1.439,1.0,000110011001100110000
3708,8.208,42.3176,True,83.2922,True,0.1611,0.99,000110011001100110000
3709,8.0,35.0,True,87.3897,True,0.2232,0.98,000110011001100110000
3710,8.6104,44.3155,True,91.5606,True,4.6565,0.94,000110011001100110000
3711,9.0,38.3522,True,60.8336,True,3.9601,1.0,000110011001100110000
3716,8.7313,45.0,True,67.4883,True,4.9489,1.0,000110011001100110000
3717,9.0,35.0,True,68.8767,True,5.6491,0.99,000110011001100110000
3719,8.0854,37.0089,True,51.6791,True,5.1581,0.98,000110011001100110000
3720,9.0,39.7106,True,48.1143,True,4.2935,0.92,000110011001100110000
3721,8.5127,45.0,True,52.0453,True,0.5031,0.93,000110011001100110000
3723,8.4864,42.4144,True,85.5043,True,1.1654,1.0,000110011001100110000
3725,8.9986,35.6611,True,71.7772,True,5.1117,0.99,000110011001100110000
3727,8.0,45.0,True,70.102,True,5.5484,0.99,000110011001100110000
3728,8.546,37.8575,True,98.3219,True,3.6325,0.84,000110011001100110000
3730,8.6317,44.9233,True,87.8428,True,4.6465,1.0,000110011001100110000
3733,8.889,36.0809,True,63.8867,True,3.6438,1.0,000110011001100110000
3736,8.4398,37.0518,True,65.9229,True,2.0721,1.0,000110011001100110000
3739,8.685,36.1594,True,75.222,True,5.1811,1.0,000110011001100110000
3741,9.0,35.0,True,69.8359,True,5.8105,0.99,000110011001100110000
3743,8.065,45.0,True,81.6776,True,3.2538,1.0,000110011001100110000
3744,8.8694,40.9142,True,79.6996,True,0.525,0.98,000110011001100110000
3748,9.0,43.3204,True,73.2324,True,4.8193,1.0,000110011001100110000
3752,8.6933,44.2685,True,67.7111,True,3.6158,1.0,000110011001100110000
3753,8.9225,43.5856,True,40.7526,True,2.4781,0.85,000110011001100110000
3754,8.9247,45.0,True,66.9475,True,4.7673,1.0,000110011001100110000
3756,8.0,44.9307,True,67.9058,True,1.1797,1.0,000110011001100110000
3757,8.8896,41.8646,True,93.5575,True,2.1948,0.91,000110011001100110000
3758,8.3534,41.24,True,78.7067,True,5.6246,0.98,000110011001100110000
3760,8.0,40.6986,True,66.3336,True,3.4801,1.0,000110011001100110000
3763,8.8806,43.9445,True,57.4805,True,0.3133,0.98,000110011001100110000
3764,8.088,40.4454,True,62.6774,True,3.9304,1.0,000110011001100110000
3766,8.3579,39.6613,True,87.0034,True,2.2091,1.0,000110011001100110000
3767,8.0273,42.4143,True,82.5971,True,2.1239,1.0,000110011001100110000
3769,8.8631,35.0372,True,75.2813,True,2.384,1.0,000110011001100110000
3770,8.6096,43.5037,True,77.2999,True,4.7504,1.0,000110011001100110000
3771,8.6912,35.0956,True,61.9672,True,4.1481,1.0,000110011001100110000
3774,8.0,43.6355,True,72.3968,True,5.1399,0.99,000110011001100110000
3778,8.2969,42.457,True,98.2112,True,1.1053,0.94,000110011001100110000
3782,8.506,38.0247,True,59.0875,True,4.3278,0.94,000110011001100110000
3783,8.8327,35.0,True,63.8799,True,1.3214,1.0,000110011001100110000
3785,8.4344,42.5006,True,75.5342,True,0.8283,0.98,000110011001100110000
3786,8.804,35.0,True,79.661,True,3.595,1.0,000110011001100110000
3788,9.0,44.977,True,46.4343,True,0.5814,0.97,000110011001100110000
3792,8.0414,44.0265,True,52.6289,True,4.3727,0.87,000110011001100110000
3795,8.7536,37.7815,True,77.701,True,2.7785,1.0,000110011001100110000
3796,8.1983,44.1889,True,78.0418,True,0.4855,0.99,000110011001100110000
3802,8.3846,37.6567,True,75.8008,True,2.1914,1.0,000110011001100110000
3803,8.1749,42.0543,True,65.8644,True,0.9642,0.99,000110011001100110000
3804,8.7872,38.0313,True,80.1257,True,0.6754,0.99,000110011001100110000
3810,8.811,35.0,True,56.0214,True,3.2465,0.99,000110011001100110000
3811,8.2633,39.2659,True,86.8436,True,1.7125,1.0,000110011001100110000
3812,8.2423,35.4959,True,64.3787,True,1.9352,1.0,000110011001100110000
3814,8.8057,36.5817,True,83.595,True,2.324,1.0,000110011001100110000
3820,8.2648,44.0231,True,88.7421,True,4.765,1.0,000110011001100110000
3821,8.7462,45.0,True,83.6395,True,2.0372,1.0,000110011001100110000
3825,8.4738,35.0,True,48.947,True,4.2047,0.86,000110011001100110000
3827,8.4425,38.0967,True,82.3259,True,5.9822,0.98,000110011001100110000
3828,8.9005,35.6051,True,76.4029,True,5.4056,1.0,000110011001100110000
3829,8.0683,40.0196,True,83.087,True,2.376,1.0,000110011001100110000
3830,8.8858,44.5512,True,53.0016,True,2.7567,0.97,000110011001100110000
3831,8.6579,37.7472,True,95.9421,True,3.6114,0.94,000110011001100110000
3832,9.0,36.179,True,53.9922,True,3.989,0.99,000110011001100110000
3833,8.3701,40.6633,True,89.4147,True,3.4619,0.89,000110011001100110000
3835,9.0,42.8175,True,60.8728,True,4.3331,1.0,000110011001100110000
3836,8.8497,39.6255,True,73.9043,True,0.7848,0.99,000110011001100110000
3837,9.0,39.0017,True,43.2715,True,1.5927,0.85,000110011001100110000
3839,8.2578,43.3848,True,66.9134,True,3.8835,1.0,000110011001100110000
3843,9.0,45.0,True,93.4275,True,1.6281,0.91,000110011001100110000
3845,8.8257,35.0,True,88.205,True,4.7456,0.98,000110011001100110000
3852,8.5762,42.8184,True,58.8762,True,3.2912,0.99,000110011001100110000
3857,8.5263,43.1427,True,65.4104,True,2.0732,1.0,000110011001100110000
3858,8.8123,38.3008,True,81.2127,True,4.7681,1.0,000110011001100110000
3861,8.7529,44.0758,True,63.3942,True,5.8044,0.98,000110011001100110000
3862,8.2941,35.0,True,57.6938,True,1.5956,0.91,000110011001100110000
3863,8.1442,41.1554,True,66.406,True,3.4968,1.0,000110011001100110000
3867,9.0,40.5296,True,97.4356,True,3.4395,0.91,000110011001100110000
3868,8.0,45.0,True,70.5484,True,1.1124,1.0,000110011001100110000
3875,8.7133,41.4583,True,47.7437,True,3.0468,0.92,000110011001100110000
3876,8.0,35.2691,True,62.587,True,2.5141,1.0,000110011001100110000
3877,8.7973,36.9642,True,68.0104,True,3.6128,1.0,000110011001100110000
3879,8.7339,45.0,True,92.1154,True,2.195,0.99,000110011001100110000
3881,8.4468,45.0,True,62.6655,True,2.4625,1.0,000110011001100110000
3886,8.8423,44.3103,True,78.9931,True,0.6385,0.98,000110011001100110000
3887,8.7873,42.1748,True,72.9092,True,0.0109,0.98,000110011001100110000
3889,8.0,38.9442,True,72.1977,True,5.4377,1.0,000110011001100110000
3890,8.4216,41.1428,True,85.6199,True,0.8034,1.0,000110011001100110000
3891,8.0693,35.5766,True,78.8914,True,4.4297,1.0,000110011001100110000
3894,8.5264,40.6949,True,54.5672,True,4.5725,0.97,000110011001100110000
3896,8.9935,45.0,True,91.2004,True,1.7899,0.99,000110011001100110000
3897,8.2781,35.0,True,65.6597,True,3.0273,1.0,000110011001100110000
3902,8.4803,43.2369,True,65.6139,True,4.8006,1.0,000110011001100110000
3903,8.0,39.195,True,67.6776,True,2.6902,1.0,000110011001100110000
3906,8.4044,37.092,True,62.5169,True,1.5207,1.0,000110011001100110000
3907,8.9458,42.0531,True,47.2595,True,5.2681,0.91,000110011001100110000
3908,8.6003,40.068,True,56.7259,True,3.4419,0.99,000110011001100110000
3909,8.1412,38.412,True,69.6168,True,1.8797,1.0,000110011001100110000
3910,8.2928,35.712,True,63.6867,True,4.1051,1.0,000110011001100110000
3912,8.3202,35.0,True,78.8731,True,3.3275,1.0,000110011001100110000
3913,8.6072,35.0,True,90.0808,True,3.3846,0.98,000110011001100110000
3914,8.324,40.2636,True,79.8526,True,3.9997,1.0,000110011001100110000
3919,8.7712,35.0,True,88.3175,True,0.5036,0.99,000110011001100110000
3925,8.1205,42.2366,True,57.0383,True,4.7114,1.0,000110011001100110000
3928,8.1133,45.0,True,53.9293,True,1.5746,0.86,000110011001100110000
3932,8.6616,35.3992,True,64.6045,True,2.0647,1.0,000110011001100110000
3934,8.0185,39.6313,True,58.2985,True,0.1393,0.98,000110011001100110000
3939,8.2405,38.5519,True,76.2447,True,4.7341,1.0,000110011001100110000
3940,8.8169,44.9308,True,92.7216,True,1.4819,0.99,000110011001100110000
3941,8.8626,45.0,True,78.4733,True,2.7047,1.0,000110011001100110000
3942,8.8313,45.0,True,86.854,True,4.9431,1.0,000110011001100110000
3945,8.6525,35.0747,True,57.6751,True,1.8861,1.0,000110011001100110000
3946,8.0,35.0409,True,69.9967,True,1.9648,1.0,000110011001100110000
3948,8.4971,42.7697,True,79.0966,True,2.4478,1.0,000110011001100110000
3952,8.0,37.9595,True,76.111,True,3.8177,1.0,000110011001100110000
3953,8.3851,40.5866,True,76.2074,True,4.6357,1.0,000110011001100110000
3954,8.0323,43.4313,True,71.6532,True,3.2844,1.0,000110011001100110000
3957,8.3451,37.0064,True,62.9541,True,0.8418,1.0,000110011001100110000
3958,8.9761,40.5894,True,77.5693,True,1.2787,1.0,000110011001100110000
3959,8.0543,39.9947,True,79.1887,True,2.3739,1.0,000110011001100110000
3960,8.9573,45.0,True,53.6312,True,1.6568,0.99,000110011001100110000
3962,8.7816,45.0,True,85.3223,True,1.142,1.0,000110011001100110000
3963,8.7577,35.0902,True,55.7679,True,4.7311,0.98,000110011001100110000
3968,9.0,39.5251,True,46.3276,True,2.5594,0.93,000110011001100110000
3969,8.3433,41.8869,True,91.1368,True,3.1235,0.98,000110011001100110000
3971,8.176,44.0341,True,78.2376,True,2.5571,1.0,000110011001100110000
3976,8.0824,41.5601,True,83.7138,True,2.0397,1.0,000110011001100110000
3977,8.0617,40.712,True,67.7431,True,2.2078,1.0,000110011001100110000
3979,8.9634,38.2588,True,66.4481,True,3.7935,1.0,000110011001100110000
3982,8.8858,38.3144,True,92.7244,True,1.5266,0.99,000110011001100110000
3985,9.0,36.4949,True,66.6178,True,4.4149,1.0,000110011001100110000
3987,8.6841,40.369,True,79.7817,True,3.4757,1.0,000110011001100110000
3988,8.0,43.231,True,76.1783,True,1.2466,1.0,000110011001100110000
3989,8.6204,39.3244,True,86.1438,True,3.4206,0.99,000110011001100110000
3993,8.2811,35.0,True,56.9186,True,1.4209,1.0,000110011001100110000
3996,8.0553,38.5113,True,72.1019,True,4.3988,1.0,000110011001100110000
3998,8.3013,35.0,True,65.0941,True,1.0956,1.0,000110011001100110000
